capital	Lagunes Region
capital	Czech Republic
capital	Czech Republic
capital	Czech Republic
capital	Idrisid dynasty
capital	Idrisid dynasty
capital	Idrisid dynasty
capital	Lazistan Sanjak
capital	Lazistan Sanjak
capital	Lazistan Sanjak
capital	Hoysala Kingdom
capital	Hoysala Kingdom
capital	Hoysala Kingdom
capital	Gajapati Empire
capital	Gajapati Empire
capital	Gajapati Empire
capital	Trencsén County
capital	Trencsén County
capital	Trencsén County
capital	Velizhsky Uyezd
capital	Velizhsky Uyezd
capital	Velizhsky Uyezd
capital	Brunner Borough
capital	Brunner Borough
capital	Brunner Borough
capital	Miecław's State
capital	Miecław's State
capital	Miecław's State
capital	Ukrainian State
capital	Ukrainian State
capital	Ukrainian State
capital	Porbandar State
capital	Porbandar State
capital	Porbandar State
capital	Idaho Territory
capital	Idaho Territory
capital	Idaho Territory
capital	Hutsul Republic
capital	Hutsul Republic
capital	Hutsul Republic
capital	Belgrade Oblast
capital	Belgrade Oblast
capital	Belgrade Oblast
capital	Älvsborg County
capital	Älvsborg County
capital	Älvsborg County
capital	Spanish Formosa
capital	Spanish Formosa
capital	Spanish Formosa
capital	Dapitan Kingdom
capital	Dapitan Kingdom
capital	Dapitan Kingdom
capital	Tunni Sultanate
capital	Tunni Sultanate
capital	Tunni Sultanate
capital	Kharkovsky Uyezd
capital	Kharkovsky Uyezd
capital	Kharkovsky Uyezd
capital	Karadagh Khanate
capital	Karadagh Khanate
capital	Karadagh Khanate
capital	Raetia Curiensis
capital	Raetia Curiensis
capital	Raetia Curiensis
capital	Qasimabad Estate
capital	Qasimabad Estate
capital	Qasimabad Estate
capital	Messenian Senate
capital	Messenian Senate
capital	Messenian Senate
capital	Qingyuan Circuit
capital	Qingyuan Circuit
capital	Qingyuan Circuit
capital	Langah Sultanate
capital	Langah Sultanate
capital	Langah Sultanate
capital	Pahargarh Estate
capital	Pahargarh Estate
capital	Pahargarh Estate
capital	Gajapati dynasty
capital	Gajapati dynasty
capital	Gajapati dynasty
capital	Transvaal Colony
capital	Transvaal Colony
capital	Transvaal Colony
capital	Guiyi Prefecture
capital	Guiyi Prefecture
capital	Guiyi Prefecture
capital	Isaurian dynasty
capital	Isaurian dynasty
capital	Isaurian dynasty
capital	Safavid Kandahar
capital	Safavid Kandahar
capital	Safavid Kandahar
capital	Rhenish Republic
capital	Rhenish Republic
capital	Rhenish Republic
capital	Maukhari dynasty
capital	Maukhari dynasty
capital	Maukhari dynasty
capital	Three Bishoprics
capital	Three Bishoprics
capital	Three Bishoprics
capital	Portuguese Asilah
capital	Portuguese Asilah
capital	Portuguese Asilah
capital	Mallabhum kingdom
capital	Mallabhum kingdom
capital	Mallabhum kingdom
capital	Pannonia Superior
capital	Pannonia Superior
capital	Pannonia Superior
capital	Madurai Sultanate
capital	Madurai Sultanate
capital	Madurai Sultanate
capital	Medieval Abkhazia
capital	Medieval Abkhazia
capital	Medieval Abkhazia
capital	Colchagua Partido
capital	Colchagua Partido
capital	Colchagua Partido
capital	Cispadane Republic
capital	Cispadane Republic
capital	Cispadane Republic
capital	Tiris al-Gharbiyya
capital	Tiris al-Gharbiyya
capital	Tiris al-Gharbiyya
capital	Phthiotis Province
capital	Phthiotis Province
capital	Phthiotis Province
capital	Bács-Bodrog County
capital	Bács-Bodrog County
capital	Bács-Bodrog County
capital	Seniorate Province
capital	Seniorate Province
capital	Seniorate Province
capital	Sègre (department)
capital	Sègre (department)
capital	Sègre (department)
capital	Civitas Schinesghe
capital	Civitas Schinesghe
capital	Civitas Schinesghe
capital	Egyptian Equatoria
capital	Egyptian Equatoria
capital	Egyptian Equatoria
capital	Saurashtra (state)
capital	Saurashtra (state)
capital	Saurashtra (state)
capital	Pappenheim (state)
capital	Pappenheim (state)
capital	Pappenheim (state)
capital	Abaúj-Torna County
capital	Abaúj-Torna County
capital	Abaúj-Torna County
capital	Olsztyn Voivodeship
capital	Olsztyn Voivodeship
capital	Olsztyn Voivodeship
capital	Hüdavendigâr Eyalet
capital	Hüdavendigâr Eyalet
capital	Hüdavendigâr Eyalet
capital	Derbent Governorate
capital	Derbent Governorate
capital	Derbent Governorate
capital	Qingyuan Prefecture
capital	Qingyuan Prefecture
capital	Qingyuan Prefecture
capital	Malbork Voivodeship
capital	Malbork Voivodeship
capital	Malbork Voivodeship
capital	Mutharaiyar dynasty
capital	Mutharaiyar dynasty
capital	Mutharaiyar dynasty
capital	Tarnopol Voivodeship
capital	Tarnopol Voivodeship
capital	Tarnopol Voivodeship
